,team,player,mp,ORtg,DRtg,bpm,game_id,date_game
1439,PHI,maxeyty01,3237,117,109,5.4,202404070SAS,"Sun, Apr 7, 2024"
1440,PHI,oubreke01,2909,103,107,-0.5,202404070SAS,"Sun, Apr 7, 2024"
1441,PHI,batumni01,2740,129,104,-0.3,202404070SAS,"Sun, Apr 7, 2024"
1442,PHI,reedpa01,1836,109,104,-0.9,202404070SAS,"Sun, Apr 7, 2024"
1443,PHI,payneca01,1139,46,115,-19.9,202404070SAS,"Sun, Apr 7, 2024"
1444,PHI,martike04,1404,158,109,0.3,202404070SAS,"Sun, Apr 7, 2024"
1445,PHI,councri01,1320,186,94,15.6,202404070SAS,"Sun, Apr 7, 2024"
1446,PHI,hieldbu01,1175,112,109,1.6,202404070SAS,"Sun, Apr 7, 2024"
1447,PHI,bambamo01,893,71,95,-8.3,202404070SAS,"Sun, Apr 7, 2024"
1448,PHI,dowtije01,747,29,102,-9.7,202404070SAS,"Sun, Apr 7, 2024"
1449,PHI,harrito02,,,,,202404070SAS,"Sun, Apr 7, 2024"
1450,PHI,smithte01,,,,,202404070SAS,"Sun, Apr 7, 2024"
1451,BRK,thomaca02,2166,87,112,-1.5,202404070BRK,"Sun, Apr 7, 2024"
1452,BRK,clownno01,2092,78,107,-5.9,202404070BRK,"Sun, Apr 7, 2024"
1453,BRK,wilsoja03,1931,83,107,-0.2,202404070BRK,"Sun, Apr 7, 2024"
1454,BRK,schrode01,1813,49,110,-9.1,202404070BRK,"Sun, Apr 7, 2024"
1455,BRK,bridgmi01,1461,116,114,0.2,202404070BRK,"Sun, Apr 7, 2024"
1456,BRK,watfotr01,1970,77,113,-4.8,202404070BRK,"Sun, Apr 7, 2024"
1457,BRK,walkelo01,1527,53,108,-9.3,202404070BRK,"Sun, Apr 7, 2024"
1458,BRK,sharpda01,1440,87,109,-3.3,202404070BRK,"Sun, Apr 7, 2024"
1459,BRK,claxtni01,,,,,202404070BRK,"Sun, Apr 7, 2024"
1460,BRK,finnedo01,,,,,202404070BRK,"Sun, Apr 7, 2024"
1461,BRK,johnsca02,,,,,202404070BRK,"Sun, Apr 7, 2024"
1462,BRK,smithde03,,,,,202404070BRK,"Sun, Apr 7, 2024"
1463,SAC,murrake02,2283,115,81,4.7,202404070BRK,"Sun, Apr 7, 2024"
1464,SAC,sabondo01,2099,121,73,9.3,202404070BRK,"Sun, Apr 7, 2024"
1465,SAC,foxde01,2030,97,84,-3.0,202404070BRK,"Sun, Apr 7, 2024"
1466,SAC,elliske01,1141,68,84,-9.9,202404070BRK,"Sun, Apr 7, 2024"
1467,SAC,barneha02,675,53,91,-17.4,202404070BRK,"Sun, Apr 7, 2024"
1468,SAC,lylestr01,1753,175,75,12.6,202404070BRK,"Sun, Apr 7, 2024"
1469,SAC,mitchda01,1652,123,86,0.7,202404070BRK,"Sun, Apr 7, 2024"
1470,SAC,jonesco02,1393,85,67,3.9,202404070BRK,"Sun, Apr 7, 2024"
1471,SAC,lenal01,565,114,75,8.7,202404070BRK,"Sun, Apr 7, 2024"
1472,SAC,duartch01,216,98,82,-5.6,202404070BRK,"Sun, Apr 7, 2024"
1473,SAC,edwarke02,216,248,91,51.2,202404070BRK,"Sun, Apr 7, 2024"
1474,SAC,mcgeeja01,216,0,47,-1.8,202404070BRK,"Sun, Apr 7, 2024"
1475,SAC,vezenal01,161,0,91,-9.4,202404070BRK,"Sun, Apr 7, 2024"
1476,GSW,paulch01,2133,111,111,1.5,202404070GSW,"Sun, Apr 7, 2024"
1477,GSW,podzibr01,1847,157,124,5.5,202404070GSW,"Sun, Apr 7, 2024"
1478,GSW,thompkl01,1689,138,119,10.5,202404070GSW,"Sun, Apr 7, 2024"
1479,GSW,jackstr02,1370,127,108,2.6,202404070GSW,"Sun, Apr 7, 2024"
1480,GSW,greendr01,1264,87,110,-3.3,202404070GSW,"Sun, Apr 7, 2024"
1481,GSW,kuminjo01,1634,157,118,10.0,202404070GSW,"Sun, Apr 7, 2024"
1482,GSW,moodymo01,1559,94,115,-11.2,202404070GSW,"Sun, Apr 7, 2024"
1483,GSW,paytoga02,966,209,123,-2.7,202404070GSW,"Sun, Apr 7, 2024"
1484,GSW,looneke01,785,158,115,-0.8,202404070GSW,"Sun, Apr 7, 2024"
1485,GSW,santogu01,485,229,126,-7.5,202404070GSW,"Sun, Apr 7, 2024"
1486,GSW,garubus01,167,70,127,-57.9,202404070GSW,"Sun, Apr 7, 2024"
1487,GSW,quinole01,167,0,127,-61.7,202404070GSW,"Sun, Apr 7, 2024"
1488,GSW,robinje01,167,0,127,-9.2,202404070GSW,"Sun, Apr 7, 2024"
1489,GSW,spencpa01,167,0,127,-11.1,202404070GSW,"Sun, Apr 7, 2024"
1490,UTA,georgke01,2054,129,131,-0.4,202404070GSW,"Sun, Apr 7, 2024"
1491,UTA,sextoco01,1630,92,124,-6.0,202404070GSW,"Sun, Apr 7, 2024"
1492,UTA,sensabr01,1625,120,127,-2.1,202404070GSW,"Sun, Apr 7, 2024"
1493,UTA,hendrita01,1576,92,127,-3.6,202404070GSW,"Sun, Apr 7, 2024"
1494,UTA,yurtsom01,1153,117,122,-4.6,202404070GSW,"Sun, Apr 7, 2024"
1495,UTA,juzanjo01,1991,157,128,10.0,202404070GSW,"Sun, Apr 7, 2024"
1496,UTA,bazleda01,1812,148,127,-1.5,202404070GSW,"Sun, Apr 7, 2024"
1497,UTA,pottemi01,1255,100,122,-4.0,202404070GSW,"Sun, Apr 7, 2024"
1498,UTA,lewiski01,982,119,124,-2.4,202404070GSW,"Sun, Apr 7, 2024"
1499,UTA,samanlu01,322,0,133,-44.0,202404070GSW,"Sun, Apr 7, 2024"
1500,UTA,hortota01,,,,,202404070GSW,"Sun, Apr 7, 2024"
1501,UTA,loftoke01,,,,,202404070GSW,"Sun, Apr 7, 2024"
1502,UTA,prestja01,,,,,202404070GSW,"Sun, Apr 7, 2024"
1503,LAL,russeda01,2331,100,126,-4.9,202404070LAL,"Sun, Apr 7, 2024"
1504,LAL,hachiru01,2160,161,131,7.0,202404070LAL,"Sun, Apr 7, 2024"
1505,LAL,dinwisp01,2135,161,131,5.9,202404070LAL,"Sun, Apr 7, 2024"
1506,LAL,reaveau01,2102,74,129,-14.3,202404070LAL,"Sun, Apr 7, 2024"
1507,LAL,davisan02,720,100,114,0.3,202404070LAL,"Sun, Apr 7, 2024"
1508,LAL,hayesja02,1956,124,109,6.5,202404070LAL,"Sun, Apr 7, 2024"
1509,LAL,princta02,1488,74,130,-9.5,202404070LAL,"Sun, Apr 7, 2024"
1510,LAL,reddica01,829,131,132,-3.4,202404070LAL,"Sun, Apr 7, 2024"
1511,LAL,chrisma02,310,139,129,1.1,202404070LAL,"Sun, Apr 7, 2024"
1512,LAL,castlco01,123,231,134,32.6,202404070LAL,"Sun, Apr 7, 2024"
1513,LAL,lewisma05,123,0,134,-29.2,202404070LAL,"Sun, Apr 7, 2024"
1514,LAL,mayssk01,123,0,82,21.7,202404070LAL,"Sun, Apr 7, 2024"
1515,MIN,goberru01,2211,134,112,3.4,202404070LAL,"Sun, Apr 7, 2024"
1516,MIN,reidna01,2125,162,110,14.1,202404070LAL,"Sun, Apr 7, 2024"
1517,MIN,edwaran01,2084,134,122,5.3,202404070LAL,"Sun, Apr 7, 2024"
1518,MIN,mcdanja02,1768,132,123,-4.0,202404070LAL,"Sun, Apr 7, 2024"
1519,MIN,conlemi01,1548,86,114,-8.0,202404070LAL,"Sun, Apr 7, 2024"
1520,MIN,alexani01,1471,147,124,3.7,202404070LAL,"Sun, Apr 7, 2024"
1521,MIN,anderky01,1107,87,102,-0.3,202404070LAL,"Sun, Apr 7, 2024"
1522,MIN,morrimo01,862,106,114,-2.1,202404070LAL,"Sun, Apr 7, 2024"
1523,MIN,mclaujo01,796,148,113,5.0,202404070LAL,"Sun, Apr 7, 2024"
1524,MIN,garzalu01,107,37,125,-71.1,202404070LAL,"Sun, Apr 7, 2024"
1525,MIN,millele01,107,74,126,-23.8,202404070LAL,"Sun, Apr 7, 2024"
1526,MIN,minotjo01,107,0,126,-31.9,202404070LAL,"Sun, Apr 7, 2024"
1527,MIN,moorewe01,107,0,126,-32.3,202404070LAL,"Sun, Apr 7, 2024"
1528,MIN,nixda01,,,,,202404070LAL,"Sun, Apr 7, 2024"
1529,MIN,warretj01,,,,,202404070LAL,"Sun, Apr 7, 2024"
1530,CHO,bridgmi02,2160,121,131,1.6,202404090CHO,"Tue, Apr 9, 2024"
1531,CHO,manntr01,2094,101,132,-5.0,202404090CHO,"Tue, Apr 9, 2024"
1532,CHO,millebr02,2094,110,125,3.3,202404090CHO,"Tue, Apr 9, 2024"
1533,CHO,willigr01,1929,100,137,-7.2,202404090CHO,"Tue, Apr 9, 2024"
1534,CHO,micicva01,1571,66,130,-13.0,202404090CHO,"Tue, Apr 9, 2024"
1535,CHO,bertada01,1409,111,133,-3.5,202404090CHO,"Tue, Apr 9, 2024"
1536,CHO,richani01,1207,129,130,-3.0,202404090CHO,"Tue, Apr 9, 2024"
1537,CHO,pokusal01,776,119,125,0.0,202404090CHO,"Tue, Apr 9, 2024"
1538,CHO,blackle01,232,0,139,-20.5,202404090CHO,"Tue, Apr 9, 2024"
1539,CHO,boldema01,232,0,139,-11.0,202404090CHO,"Tue, Apr 9, 2024"
1540,CHO,mcgowbr01,232,79,111,-2.1,202404090CHO,"Tue, Apr 9, 2024"
1541,CHO,smithni01,232,19,111,-17.5,202404090CHO,"Tue, Apr 9, 2024"
1542,CHO,thorjt01,232,182,131,23.3,202404090CHO,"Tue, Apr 9, 2024"
1543,DAL,irvinky01,2238,127,98,5.4,202404090CHO,"Tue, Apr 9, 2024"
1544,DAL,doncilu01,2085,136,105,16.1,202404090CHO,"Tue, Apr 9, 2024"
1545,DAL,washipj01,1689,47,105,-17.1,202404090CHO,"Tue, Apr 9, 2024"
1546,DAL,gaffoda01,1485,190,99,18.6,202404090CHO,"Tue, Apr 9, 2024"
1547,DAL,jonesde02,1467,144,109,0.2,202404090CHO,"Tue, Apr 9, 2024"
1548,DAL,hardati02,1357,132,105,4.7,202404090CHO,"Tue, Apr 9, 2024"
1549,DAL,exumda01,1207,98,110,-12.1,202404090CHO,"Tue, Apr 9, 2024"
1550,DAL,klebima01,1163,168,111,5.6,202404090CHO,"Tue, Apr 9, 2024"
1551,DAL,hardyja02,795,99,103,-2.3,202404090CHO,"Tue, Apr 9, 2024"
1552,DAL,lawsoaj01,232,60,113,-27.2,202404090CHO,"Tue, Apr 9, 2024"
1553,DAL,morrima02,232,73,107,-11.7,202404090CHO,"Tue, Apr 9, 2024"
1554,DAL,prospol01,232,300,108,19.4,202404090CHO,"Tue, Apr 9, 2024"
1555,DAL,willibr03,218,211,113,10.5,202404090CHO,"Tue, Apr 9, 2024"
1556,DAL,fudgeal01,,,,,202404090CHO,"Tue, Apr 9, 2024"
1557,DAL,poweldw01,,,,,202404090CHO,"Tue, Apr 9, 2024"
1558,PHI,embiijo01,2149,129,96,19.0,202404090PHI,"Tue, Apr 9, 2024"
1559,PHI,oubreke01,1727,110,108,-4.6,202404090PHI,"Tue, Apr 9, 2024"
1560,PHI,batumni01,1718,66,113,-11.1,202404090PHI,"Tue, Apr 9, 2024"
1561,PHI,harrito02,1687,131,106,3.4,202404090PHI,"Tue, Apr 9, 2024"
1562,PHI,payneca01,1647,196,100,6.2,202404090PHI,"Tue, Apr 9, 2024"
1563,PHI,hieldbu01,1527,130,112,2.2,202404090PHI,"Tue, Apr 9, 2024"
1564,PHI,dowtije01,1233,137,112,2.2,202404090PHI,"Tue, Apr 9, 2024"
1565,PHI,meltode01,949,89,99,-3.3,202404090PHI,"Tue, Apr 9, 2024"
1566,PHI,reedpa01,793,138,103,-0.8,202404090PHI,"Tue, Apr 9, 2024"
1567,PHI,councri01,628,97,103,-5.7,202404090PHI,"Tue, Apr 9, 2024"
1568,PHI,bambamo01,205,131,88,-0.3,202404090PHI,"Tue, Apr 9, 2024"
1569,PHI,smithte01,137,0,116,-20.8,202404090PHI,"Tue, Apr 9, 2024"
1570,PHI,martike04,,,,,202404090PHI,"Tue, Apr 9, 2024"
1571,DET,metuch01,2086,73,123,-9.8,202404090PHI,"Tue, Apr 9, 2024"
1572,DET,iveyja01,1906,107,128,4.7,202404090PHI,"Tue, Apr 9, 2024"
1573,DET,durenja01,1652,98,116,-4.3,202404090PHI,"Tue, Apr 9, 2024"
1574,DET,sassema01,1610,92,129,-7.6,202404090PHI,"Tue, Apr 9, 2024"
1575,DET,browntr01,1355,36,118,-4.9,202404090PHI,"Tue, Apr 9, 2024"
1576,DET,fournev01,1581,162,120,14.9,202404090PHI,"Tue, Apr 9, 2024"
1577,DET,flynnma01,1270,116,132,-0.7,202404090PHI,"Tue, Apr 9, 2024"
1578,DET,wisemja01,1228,115,122,-3.3,202404090PHI,"Tue, Apr 9, 2024"
1579,DET,rhodeja01,880,44,122,-13.1,202404090PHI,"Tue, Apr 9, 2024"
1580,DET,nowelja01,627,120,128,-3.8,202404090PHI,"Tue, Apr 9, 2024"
1581,DET,boehebu01,205,0,132,-19.8,202404090PHI,"Tue, Apr 9, 2024"
1582,DET,cunnica01,,,,,202404090PHI,"Tue, Apr 9, 2024"
1583,DET,gibsota01,,,,,202404090PHI,"Tue, Apr 9, 2024"
1584,DET,umudest01,,,,,202404090PHI,"Tue, Apr 9, 2024"
1585,TOR,trentga02,2040,86,129,-9.8,202404090TOR,"Tue, Apr 9, 2024"
1586,TOR,olynyke01,2028,187,137,7.5,202404090TOR,"Tue, Apr 9, 2024"
1587,TOR,freemja01,2006,168,135,3.8,202404090TOR,"Tue, Apr 9, 2024"
1588,TOR,barrerj01,1966,105,139,-5.6,202404090TOR,"Tue, Apr 9, 2024"
1589,TOR,agbajoc01,1735,50,137,-11.8,202404090TOR,"Tue, Apr 9, 2024"
1590,TOR,brownbr01,1666,117,140,-2.4,202404090TOR,"Tue, Apr 9, 2024"
1591,TOR,nworajo01,1148,132,132,8.5,202404090TOR,"Tue, Apr 9, 2024"
1592,TOR,mcdanja01,959,108,142,-11.0,202404090TOR,"Tue, Apr 9, 2024"
1593,TOR,willima11,852,103,130,-13.6,202404090TOR,"Tue, Apr 9, 2024"
1594,TOR,bouchch01,,,,,202404090TOR,"Tue, Apr 9, 2024"
1595,TOR,dickgr01,,,,,202404090TOR,"Tue, Apr 9, 2024"
1596,TOR,templga01,,,,,202404090TOR,"Tue, Apr 9, 2024"
1597,IND,halibty01,1865,147,115,10.0,202404090TOR,"Tue, Apr 9, 2024"
1598,IND,nembhan01,1648,138,124,-1.4,202404090TOR,"Tue, Apr 9, 2024"
1599,IND,siakapa01,1597,133,119,-1.0,202404090TOR,"Tue, Apr 9, 2024"
1600,IND,nesmiaa01,1559,98,116,-9.4,202404090TOR,"Tue, Apr 9, 2024"
1601,IND,turnemy01,1253,117,121,-2.1,202404090TOR,"Tue, Apr 9, 2024"
1602,IND,sheppbe01,1641,122,119,-4.0,202404090TOR,"Tue, Apr 9, 2024"
1603,IND,toppiob01,1310,173,114,15.3,202404090TOR,"Tue, Apr 9, 2024"
1604,IND,mccontj01,1254,126,124,-1.8,202404090TOR,"Tue, Apr 9, 2024"
1605,IND,jacksis01,1073,186,120,4.1,202404090TOR,"Tue, Apr 9, 2024"
1606,IND,mcderdo01,596,109,108,0.2,202404090TOR,"Tue, Apr 9, 2024"
1607,IND,smithja04,259,134,128,-9.4,202404090TOR,"Tue, Apr 9, 2024"
1608,IND,brownke03,115,0,128,-8.9,202404090TOR,"Tue, Apr 9, 2024"
1609,IND,jacksqu01,115,250,93,17.5,202404090TOR,"Tue, Apr 9, 2024"
1610,IND,walkeja02,115,0,128,-8.7,202404090TOR,"Tue, Apr 9, 2024"
1611,IND,johnsja01,,,,,202404090TOR,"Tue, Apr 9, 2024"
1612,ATL,murrade01,2922,103,101,9.4,202404090ATL,"Tue, Apr 9, 2024"
1613,ATL,huntede01,2798,109,104,2.9,202404090ATL,"Tue, Apr 9, 2024"
1614,ATL,bogdabo01,2678,56,109,-14.7,202404090ATL,"Tue, Apr 9, 2024"
1615,ATL,capelca01,2196,102,113,-6.0,202404090ATL,"Tue, Apr 9, 2024"
1616,ATL,johnsja05,1423,162,105,13.5,202404090ATL,"Tue, Apr 9, 2024"
1617,ATL,krejcvi01,1921,27,105,-10.5,202404090ATL,"Tue, Apr 9, 2024"
1618,ATL,fernabr01,1284,187,112,4.5,202404090ATL,"Tue, Apr 9, 2024"
1619,ATL,mathega01,1265,101,108,0.9,202404090ATL,"Tue, Apr 9, 2024"
1620,ATL,bufkiko01,631,55,98,-13.3,202404090ATL,"Tue, Apr 9, 2024"
1621,ATL,matthwe02,282,244,88,25.9,202404090ATL,"Tue, Apr 9, 2024"
1622,ATL,forretr01,,,,,202404090ATL,"Tue, Apr 9, 2024"
1623,ATL,gueyemo02,,,,,202404090ATL,"Tue, Apr 9, 2024"
1624,MIA,adebaba01,2861,92,96,1.8,202404090ATL,"Tue, Apr 9, 2024"
1625,MIA,herroty01,2859,108,106,-0.4,202404090ATL,"Tue, Apr 9, 2024"
1626,MIA,butleji01,2641,126,95,7.7,202404090ATL,"Tue, Apr 9, 2024"
1627,MIA,jovicni01,2371,148,102,7.4,202404090ATL,"Tue, Apr 9, 2024"
1628,MIA,martica02,1626,25,96,-8.2,202404090ATL,"Tue, Apr 9, 2024"
1629,MIA,highsha01,2127,108,103,-1.1,202404090ATL,"Tue, Apr 9, 2024"
1630,MIA,jaqueja01,1313,99,107,-6.2,202404090ATL,"Tue, Apr 9, 2024"
1631,MIA,wrighde01,1242,143,109,1.4,202404090ATL,"Tue, Apr 9, 2024"
1632,MIA,loveke01,359,56,96,-26.3,202404090ATL,"Tue, Apr 9, 2024"
1633,MIA,bryanth01,,,,,202404090ATL,"Tue, Apr 9, 2024"
1634,MIA,cainja01,,,,,202404090ATL,"Tue, Apr 9, 2024"
1635,MIA,millspa02,,,,,202404090ATL,"Tue, Apr 9, 2024"
1636,MIA,robinor01,,,,,202404090ATL,"Tue, Apr 9, 2024"
1637,MIA,swideco01,,,,,202404090ATL,"Tue, Apr 9, 2024"
1638,MIA,willial06,,,,,202404090ATL,"Tue, Apr 9, 2024"
1639,MIL,lillada01,2179,105,106,-1.6,202404090MIL,"Tue, Apr 9, 2024"
1640,MIL,middlkh01,1994,99,103,-0.8,202404090MIL,"Tue, Apr 9, 2024"
1641,MIL,antetgi01,1716,119,98,9.1,202404090MIL,"Tue, Apr 9, 2024"
1642,MIL,lopezbr01,1666,161,102,11.3,202404090MIL,"Tue, Apr 9, 2024"
1643,MIL,beverpa01,1568,160,100,15.1,202404090MIL,"Tue, Apr 9, 2024"
1644,MIL,beaslma01,1516,88,111,-8.3,202404090MIL,"Tue, Apr 9, 2024"
1645,MIL,portibo01,1318,113,95,2.7,202404090MIL,"Tue, Apr 9, 2024"
1646,MIL,connapa01,1189,102,97,0.3,202404090MIL,"Tue, Apr 9, 2024"
1647,MIL,greenaj01,1123,186,112,2.9,202404090MIL,"Tue, Apr 9, 2024"
1648,MIL,jacksan01,46,0,114,-5.9,202404090MIL,"Tue, Apr 9, 2024"
1649,MIL,antetth01,27,0,114,-6.1,202404090MIL,"Tue, Apr 9, 2024"
1650,MIL,livinch01,27,0,114,-5.7,202404090MIL,"Tue, Apr 9, 2024"
1651,MIL,washity02,27,0,114,-5.7,202404090MIL,"Tue, Apr 9, 2024"
1652,MIL,crowdja01,,,,,202404090MIL,"Tue, Apr 9, 2024"
1653,MIL,gallida01,,,,,202404090MIL,"Tue, Apr 9, 2024"
1654,BOS,tatumja01,2246,112,122,5.1,202404090MIL,"Tue, Apr 9, 2024"
1655,BOS,brownja02,2132,72,108,-7.7,202404090MIL,"Tue, Apr 9, 2024"
1656,BOS,holidjr01,1899,101,118,1.6,202404090MIL,"Tue, Apr 9, 2024"
1657,BOS,whitede01,1879,97,117,-2.1,202404090MIL,"Tue, Apr 9, 2024"
1658,BOS,tillmxa01,1105,101,114,4.3,202404090MIL,"Tue, Apr 9, 2024"
1659,BOS,hausesa01,1681,104,116,0.5,202404090MIL,"Tue, Apr 9, 2024"
1660,BOS,pritcpa01,1418,77,120,-7.1,202404090MIL,"Tue, Apr 9, 2024"
1661,BOS,kornelu01,1256,236,127,1.7,202404090MIL,"Tue, Apr 9, 2024"
1662,BOS,brissos01,392,100,123,-6.6,202404090MIL,"Tue, Apr 9, 2024"
1663,BOS,mykhasv01,392,249,124,22.4,202404090MIL,"Tue, Apr 9, 2024"
1664,BOS,horfoal01,,,,,202404090MIL,"Tue, Apr 9, 2024"
1665,BOS,sprinja01,,,,,202404090MIL,"Tue, Apr 9, 2024"
1666,CHI,derozde01,2540,125,142,-0.1,202404090CHI,"Tue, Apr 9, 2024"
1667,CHI,whiteco01,2533,114,140,-3.1,202404090CHI,"Tue, Apr 9, 2024"
1668,CHI,vucevni01,2324,171,141,6.5,202404090CHI,"Tue, Apr 9, 2024"
1669,CHI,carusal01,2220,148,132,6.7,202404090CHI,"Tue, Apr 9, 2024"
1670,CHI,greenja02,1830,129,140,-7.6,202404090CHI,"Tue, Apr 9, 2024"
1671,CHI,terryda01,1153,117,138,-4.6,202404090CHI,"Tue, Apr 9, 2024"
1672,CHI,craigto01,886,128,138,-4.2,202404090CHI,"Tue, Apr 9, 2024"
1673,CHI,carteje01,357,74,141,-20.7,202404090CHI,"Tue, Apr 9, 2024"
1674,CHI,sanogad01,282,0,141,-16.2,202404090CHI,"Tue, Apr 9, 2024"
1675,CHI,drumman01,274,204,114,26.6,202404090CHI,"Tue, Apr 9, 2024"
1676,CHI,bitimon01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1677,CHI,drellhe01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1678,CHI,funkan01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1679,NYK,hartjo01,2766,191,124,7.3,202404090CHI,"Tue, Apr 9, 2024"
1680,NYK,brunsja01,2546,157,130,13.6,202404090CHI,"Tue, Apr 9, 2024"
1681,NYK,divindo01,2255,123,129,-1.0,202404090CHI,"Tue, Apr 9, 2024"
1682,NYK,anunoog01,2108,111,130,-4.4,202404090CHI,"Tue, Apr 9, 2024"
1683,NYK,harteis01,1701,160,123,11.7,202404090CHI,"Tue, Apr 9, 2024"
1684,NYK,mcbrimi01,1310,92,133,-14.8,202404090CHI,"Tue, Apr 9, 2024"
1685,NYK,robinmi01,1179,0,122,-1.2,202404090CHI,"Tue, Apr 9, 2024"
1686,NYK,bogdabo02,535,71,132,-15.2,202404090CHI,"Tue, Apr 9, 2024"
1687,NYK,achiupr01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1688,NYK,burksal01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1689,NYK,diakima01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1690,NYK,jeffrda01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1691,NYK,miltosh01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1692,NYK,simsje01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1693,NYK,toppija01,,,,,202404090CHI,"Tue, Apr 9, 2024"
1694,HOU,smithja05,2429,123,111,3.0,202404090HOU,"Tue, Apr 9, 2024"
1695,HOU,vanvlfr01,2259,141,108,12.7,202404090HOU,"Tue, Apr 9, 2024"
1696,HOU,thompam01,2258,122,107,1.6,202404090HOU,"Tue, Apr 9, 2024"
1697,HOU,greenja05,2030,83,111,-8.5,202404090HOU,"Tue, Apr 9, 2024"
1698,HOU,brookdi01,1960,129,114,-2.3,202404090HOU,"Tue, Apr 9, 2024"
1699,HOU,landajo01,1400,176,106,10.6,202404090HOU,"Tue, Apr 9, 2024"
1700,HOU,greenje02,992,123,110,0.1,202404090HOU,"Tue, Apr 9, 2024"
1701,HOU,bullore01,569,0,101,4.5,202404090HOU,"Tue, Apr 9, 2024"
1702,HOU,whitmca01,346,51,118,-30.9,202404090HOU,"Tue, Apr 9, 2024"
1703,HOU,hintona01,51,0,-10,59.3,202404090HOU,"Tue, Apr 9, 2024"
1704,HOU,samueje01,51,0,119,-61.9,202404090HOU,"Tue, Apr 9, 2024"
1705,HOU,willije02,51,0,119,-8.0,202404090HOU,"Tue, Apr 9, 2024"
1706,HOU,holidaa01,,,,,202404090HOU,"Tue, Apr 9, 2024"
1707,HOU,marjabo01,,,,,202404090HOU,"Tue, Apr 9, 2024"
1708,ORL,banchpa01,2172,95,126,-6.3,202404090HOU,"Tue, Apr 9, 2024"
1709,ORL,fultzma01,2060,92,126,-9.4,202404090HOU,"Tue, Apr 9, 2024"
1710,ORL,harriga01,1837,199,123,0.9,202404090HOU,"Tue, Apr 9, 2024"
1711,ORL,suggsja01,1727,139,115,11.7,202404090HOU,"Tue, Apr 9, 2024"
1712,ORL,cartewe01,1236,99,121,-3.9,202404090HOU,"Tue, Apr 9, 2024"
1713,ORL,wagnemo01,1317,126,122,-0.2,202404090HOU,"Tue, Apr 9, 2024"
1714,ORL,isaacjo01,1291,132,111,7.4,202404090HOU,"Tue, Apr 9, 2024"
1715,ORL,inglejo01,1068,97,122,-3.3,202404090HOU,"Tue, Apr 9, 2024"
1716,ORL,anthoco01,742,78,120,-7.9,202404090HOU,"Tue, Apr 9, 2024"
1717,ORL,houstca01,463,0,115,-1.0,202404090HOU,"Tue, Apr 9, 2024"
1718,ORL,bitadgo01,97,0,129,-9.8,202404090HOU,"Tue, Apr 9, 2024"
1719,ORL,blackan01,97,0,129,-9.2,202404090HOU,"Tue, Apr 9, 2024"
1720,ORL,howarje01,97,26,80,-7.6,202404090HOU,"Tue, Apr 9, 2024"
1721,ORL,okekech01,97,200,119,23.0,202404090HOU,"Tue, Apr 9, 2024"
1722,ORL,queentr01,97,0,119,-4.9,202404090HOU,"Tue, Apr 9, 2024"
1723,MEM,goodwjo01,2169,95,109,-3.6,202404090MEM,"Tue, Apr 9, 2024"
1724,MEM,pippesc02,1890,85,97,1.4,202404090MEM,"Tue, Apr 9, 2024"
1725,MEM,jemistr01,1810,107,108,-2.1,202404090MEM,"Tue, Apr 9, 2024"
1726,MEM,jacksgg01,1656,77,113,-7.8,202404090MEM,"Tue, Apr 9, 2024"
1727,MEM,clarkbr01,1620,118,110,-1.1,202404090MEM,"Tue, Apr 9, 2024"
1728,MEM,allenti01,1887,86,108,-8.2,202404090MEM,"Tue, Apr 9, 2024"
1729,MEM,simpsza01,1837,85,112,-5.4,202404090MEM,"Tue, Apr 9, 2024"
1730,MEM,whiteja03,1531,94,109,-5.6,202404090MEM,"Tue, Apr 9, 2024"
1731,MEM,aldamsa01,,,,,202404090MEM,"Tue, Apr 9, 2024"
1732,MEM,kennalu01,,,,,202404090MEM,"Tue, Apr 9, 2024"
1733,MEM,stevela01,,,,,202404090MEM,"Tue, Apr 9, 2024"
1734,MEM,willizi02,,,,,202404090MEM,"Tue, Apr 9, 2024"
1735,SAS,jonestr01,1920,109,95,-4.5,202404090MEM,"Tue, Apr 9, 2024"
1736,SAS,wembavi01,1833,106,87,8.9,202404090MEM,"Tue, Apr 9, 2024"
1737,SAS,champju02,1779,104,95,0.1,202404090MEM,"Tue, Apr 9, 2024"
1738,SAS,branhma01,1699,80,95,-9.1,202404090MEM,"Tue, Apr 9, 2024"
1739,SAS,mamuksa01,1586,142,82,8.3,202404090MEM,"Tue, Apr 9, 2024"
1740,SAS,weslebl01,1350,94,102,-4.9,202404090MEM,"Tue, Apr 9, 2024"
1741,SAS,cissosi01,1283,162,96,6.8,202404090MEM,"Tue, Apr 9, 2024"
1742,SAS,grahade01,1270,64,104,-12.3,202404090MEM,"Tue, Apr 9, 2024"
1743,SAS,colliza01,1060,99,84,0.1,202404090MEM,"Tue, Apr 9, 2024"
